248	5.0  	"This is awesome. I had trouble searching with the cable remote I was using before. Now, I just tell it what I want and it presents all the options I have given my subscriptions. You can rewind and forward the show with ease. Loved it so much I bought one for every tv."
249	5.0  	4K fire stick clearer picture/no more using second remote for volume and turning your tv off & on
250	5.0  	"Well it comes with a lot on PRIME, and I added some must haves and it works great like I never cut the cable. Still get 4K picture and I added over the air locals."
251	5.0  	"I love this Alexa. I use it to control my tv, fire tv, lights and music in my bedroom"
252	1.0  	"This product does nothing but constantly restart. I have attempted to get ahold of Amazon to report the problem but no results. I have three Firesticks and will be throwing them away as they too are starting to just restart themselves now as well. I was told one time by Amazon to reset my device (which I had numerous times) and that did work....for a few weeks. I wouldn’t think I would have to reset and relogin to all of my apps so many times a year. I am disappointed in not only the fire stick, but the ability to even get a hold of Amazon tech support."
253	5.0  	"I got this to replace my Roku. This device is faster then the old 1st gen Fire stick we own. It is more intuitive then the Roku. Plus Amazon allows you to sideload apps such as HBO Max. Stream quality is great. I love the control as it allows you to change the volume, mute, turn tv on/off, and even has a voice recognition that uses Alexa. Highly recommend it."
254	5.0  	Everything works great!
255	5.0  	Like the ability to access cable free shows online at my convenience
256	5.0  	"Made internet acquisition lightening fast, and improved picture!"
257	5.0  	"I was given this item as a gift at my request to use on a TV that does not have cable but only WIFI access and an antenna. It has performed quite well. I have not yet used the voice feature so cannot review that, but it was easy to install and program and I am very pleased with the quality of the item. I would definitely recommend this purchase. The streaming quality has been excellent, the picture clear and I found it easy to navigate with the remote."
258	3.0  	Nothing special
259	5.0  	Easy to install
260	5.0  	"The best to start and set-up, one easy remote to manage!!"
261	5.0  	This is the best streaming device you can buy fast and easy to use.
262	4.0  	I purchased the product w/o realizing that HBOMAX was not on their platform. Same deal with VUDU. Buyer's remorse. However the Firestick is an easy setup. Good signal - used both with wifi and ethernet adapter.
263	4.0  	Amazon and HBO need to work out a deal.
264	1.0  	"I received it yesterday and started watching Greyhound on Apple TV. After many iterations of setup, I've concluded that the 4K Fire TV Stick will not support Dolby Vision."
265	5.0  	"Finally, a TV that gives my 2 grandbaby girls a BIG TV in their own room....they love it."
266	1.0  	"I cannot set up my fire stick because I cannot reset my password and Amazon is no help. I have called 6 times, talked to 6 people, and nobody can help me or transfer me to somebody who can. VERY FRUSTRATING!"
267	5.0  	Easy to use. Simple to install. Better then cable!
268	5.0  	Good I enjoy it
269	2.0  	Product bought at Christmas as a present. June quit working. Would come on and then shut off after several minutes. Tried many things to fix it but would not work.
270	1.0  	"When t worked it was a very clear and bright picture. We have one of those window antennas and was ok with that, it’s an ultra 4K LG tv, but with Covid-19 shutdown we splurged and tried AT@T TV and you either have to purchase expensive extra box or a Fire stick to get it on bedroom tv.. and we ordered this and were amazed how much better Picture looked.. but then it stopped working not even a full 3
Months in, I want to return it but now I can’t find remote.."
271	5.0  	"The clarity, easy hook up, and user friendliness is excellent!! I do have some issue with the screen freezing and having to reboot the stick . . . Not sure why it is happening. Overall, I am enjoying it and have been recommending it to family & friends."
272	5.0  	Love this firestick
273	5.0  	The best thing that happen for me!
274	5.0  	Really like it. Very easy to connect
275	5.0  	Multiple viewing options!
276	5.0  	No more payments
277	5.0  	"Love this item I have had no problems
Video shows perfect"
278	5.0  	"Works great!
We got it for an older tv instead of getting a new one it now does what a smart tv would do"
279	5.0  	"Has more available apps such as YouTube TV, etc. Great updates and faster speed"
280	1.0  	The remote did not work at all tried paring it still not work after I followed the instructions. I had to use an App on my iphone to control my fire stick.
281	1.0  	"Ordered the New Fire Stick 4K... Supposed to be a plug and play... This TV is mounted in Master bedroom 9’ up on wall. Ladder out and Installed as directed. Nothing came up on HDMI 3, which is where it is plugged in to the back of the TV. Called Technical Support. Re-Booted and it turned on. Tech support also told me that I should plug into HDMI 1. Why? I have Direct TV on HDMI 1, Apple TV on HDMI 2. While on phone, Fire Stick goes black again. Reboot again, climb ladder and rebooted for 2nd time. Comes back on. Then completed registration finally. Everything seemed good, and then hung up with tech support. Yep, turns black again. I start researching online. Apparently, the Fire Stick doesn’t like any other devices plugged into a TV. Call friend who has a Fire Stick, who told me to get, and he then tells me that they have to plug in Fire Stick and unplug other devices when they use. Then, if they want to use a different devise, they have to plug that in and unplug Fire Stick... Really? That’s just ridiculous.
So, on a TV mouthed up high on a wall, you have to get a ladder out and do this? No Way... Am returning this Awesome Fire Stick."
282	5.0  	Great picture quality and simple to use
283	1.0  	"Generally loved the product. When it worked. After less than 14 months, it just stopped working. Alex only worked for a couple of months. Yet, just frustrating it stopped working so quickly."
284	4.0  	My Samsung 4k smart TV didn't come with voice recognition built in. This now makes the device capable. It did what I expected.
285	5.0  	"I’m really pleased with the Firestick, I’m still navigating and learning how to use it. When I gain experience, it will be even better."
286	5.0  	"Frankly, I'm overwhelmed by all the program offerings as opposed to cable (there's no comparison). Picture quality is perfect. We watch a lot of programs on CBS which I never realized. I'm struggling with CBS All Access most of the time. Just found my local CBS station live; didn't think that was available. Slowly but surely, I'll get the hang of it. My husband is an entirely different matter, and there's no hope at all for my 96 yr old mother. But I'm loving it overall."
287	5.0  	"We had just bought are new 4K TV. With the 4K Fire Stick we have the best quality picture we have seen, outside of the movie theater.
Thank you Amazon."
288	5.0  	Really like!
289	5.0  	Works great.
290	5.0  	Great device
291	5.0  	Streaming movies
292	5.0  	This is a huge upgrade from the 1st generation Fire TV I had been using. Obviously upgrades in hardware made this faster and more responsive. And I like the addition of the power button (which synced with my TV after just a few clicks) as well as the volume controls. Would recommend to anyone looking to upgrade their old fire or anyone looking for something to stream with.
293	5.0  	I love the product
294	5.0  	Excellent! Your engineering has come a long way
295	5.0  	Awesome
296	3.0  	Some times sound not machine to drama.
297	4.0  	The fire stick 4K streams great pictures and easy to use
298	5.0  	Awesome! Don’t regret it at all
299	5.0  	Great option to cable!
300	5.0  	"It is amazing, it’s very easy to install but I didn’t know that I couldn’t stream HBO MAX, it was very sad to not be able to watch a couple programs from that app, but it works fantastic!!"
301	5.0  	Absolutely love it I’m so happy I made this descion it’s way better than cable I will say that now I just need to buy a smart tv or possible fire tv
302	5.0  	"Very easy to setup and use, have been enjoying it very much."
303	5.0  	"It’s good, but in Westinghouse TV the control remote is not recognized. Volumen and turn on/ off isn’t available for that brand."
304	5.0  	"love the Fire TV Stick 4K streaming device with Alexa built in, on point cross the board streaming*****"
305	5.0  	I use it on an older tv that does not have internet and my isp is very slow
306	1.0  	I paid $50 for the firestick 4K on the 5th. And for the last couple of weeks Amazon has it on sale for $25.!!! Feeling ripped off!
307	4.0  	Good
308	5.0  	Great picture on my Samsung QLED 70Q
309	5.0  	Great
310	1.0  	"The firestick ordered worked for 3 weeks. Tried changing the batteries ,that hasn't helped."
311	5.0  	I love everything
312	5.0  	Very good
313	5.0  	"fine,"
314	5.0  	"Master bedroom, I am still in the fave of learningow to operate it."
315	5.0  	"Much better interface than roku, Lg and Samsung. Smart tvs are such a waste of money."
316	5.0  	Yes.... I love it. I’m so excited about it.
317	5.0  	Love it
318	5.0  	"The best way to stream today, bar none."
319	5.0  	Easy to setup and use
320	1.0  	It’s really frustrating when you buy a $50 remote and it doesn’t work properly. We have had to reset it multiple times after only having it 24 hours. Not what I would expect for what we paid for it. We talked with customer service and it worked for a bit after that but then worked only for a short period of time before needing to be reset again. We are disappointed to say the least.
321	5.0  	To see live tv after cutting the cable cord. So far I like it. Easy to setup.
322	2.0  	"I just bought the 4k firestick about five months ago and I continuously get network errors or random disconnects. I have high speed internet and new router. No issues on my other devices. Amazon has to fix this. This will be my third firestick. I may have to go the Chinese route and buy one of their android boxes. Better speeds, better quality and huge storage plus additions."
323	5.0  	"The installation and set up was easy and it was ready to go in minutes. In short, I love it!"
324	5.0  	Works great but cache memory is time consuming to clear
325	1.0  	The apps all freezes. Cannot watch Netflix or amazon video on fire stick. Just YouTube works.
326	5.0  	Household is happy 👍
327	5.0  	Much faster than older version
328	5.0  	"Nothing at this time, thanks."
329	5.0  	I do not use voice recognition or alexa integration. The picture is stunningly clear. Also navigating on the fire is very user friendly. I am very happy w/ this choice. I was using roku prior to this.
330	5.0  	Love it!
331	5.0  	It’s wonderful easy to use I’m able to stream everything from Netflix to Apple TV it’s perfect
332	5.0  	Great for streaming
333	5.0  	This is a very good product i should have bought this a very long time ago
334	5.0  	Very easy to use
335	5.0  	I love it!
336	4.0  	"Love them, I purchased four 4K"
337	5.0  	Just as expected. HD is better than the regular stick
338	5.0  	Streams smooth
339	5.0  	Awesome love it!
340	5.0  	I lost some apps but i really like using one remote for everything.
341	5.0  	Well I have a previous version but this one 4k is awesome very fast and so smoothly I really recommend... Definitely yes
342	5.0  	Easy setup and easy to use
343	5.0  	Show Great App
344	5.0  	"Purchased to be able to stream on older tv. With help from daughter, up and running fairly quickly. Seems to work fine."
345	5.0  	Does everything it claims to do. I love it.
346	5.0  	"best one , one remote"
347	5.0  	FIRE!!!!!!
348	5.0  	Easy setup. Worked great.
349	5.0  	Great
350	5.0  	I like the fact that it saved me from getting our tv fixed
351	5.0  	"This is one of the best purchases I've ever made. Paired with my Echo, it's incredibly versatile, it has expanded my TV viewing options and allowed me to get rid of that expensive cable bill."
352	5.0  	Everything was on point
353	5.0  	"Great picture,no streaming problems at all I think it definitely improved picture"
354	5.0  	Haven’t use Alexa or voice yet
355	1.0  	No Charter Spectrum TV app or Vudu.
356	5.0  	"I like the volume controls on this remote.
It streams great!!"
357	5.0  	Fast!
358	5.0  	Great!
359	4.0  	Y'all need to make a better and stronger remote
360	5.0  	I like the easy set and navigation
361	5.0  	Excellent purchase
362	5.0  	"I use it to get apps on my tv that I cannot get through comcast or any other way as my smart tv is too old to have the newest apps--like disney + or apple+.
It's great and easier to use than going through my cable service"
363	5.0  	The best cheap streaming device
364	5.0  	Everything as advertised. Very happy with it. Also took it on vacation and used it on the tv in the condo which only had basic cable.
365	5.0  	Love it and haven’t even used the voice recognition yet
366	5.0  	"Great, runs super fast and does not bog down like the original fire stick"
367	5.0  	i use it all the time. i no longer use my direct tv. my favorite thing ever
368	5.0  	Love the speed of the processor in the 4K Firestick !
369	5.0  	"It offers the best of both worlds: best price, best service."
370	5.0  	The user friendly setup was great. I ordered this device to install Disney Plus and was also introduced to apps that I was unaware of.
371	5.0  	I don’t have Alexa but have really enjoyed the movies and programs offered. For budget reason I cut off my expensive cable bill went to antenna I purchased at amazon also and I’m saving money. I really enjoy the fire stick I would recommend it to everyone.
372	5.0  	Great product..
373	5.0  	Thrilled that my daughter bought this for me as now I can watch Amazon. It works great!!!
374	5.0  	Great to have
375	5.0  	I absolutely love it. I love everything about it.
376	5.0  	The addition of this to my growing Alexa collection was very easy and painless.
377	5.0  	This fire stick is great.
378	5.0  	Very clear.
379	5.0  	It was easy to install and we’ve enjoyed many hours of viewing pleasure.
380	5.0  	I like very much.
381	5.0  	You can do a lot with these things. They’re worth it. Don’t even need to jail break it. Check out what you can download.
382	5.0  	absolutely love my firestick
383	5.0  	So much faster than the original fire stick. Never buffers or drops the WiFi.
384	5.0  	👍🏽
385	5.0  	I’m happy with that is good enough
386	4.0  	"I like this new Fire Stick that I recently purchased and I was very pleased with its streaming ability the first two nights. Then it started freezing every night, where I had to unplug it and reboot it. I thought sure I had I now had streaming without any dragging, but rebooting is actually worse. Hoping this will correct itself."
387	5.0  	"Arrived quick, easy to set up, functions as expected."
388	5.0  	Not enough 4K shows or movies yet.
389	5.0  	Works great !
390	4.0  	My only regret is that there is not a one button record feature.
391	1.0  	I wish it was more like a regular remote. It was very frustrating and difficult to use.
392	5.0  	I love that now I only have to use one remote. Before I had to use one to turn it on or off or turn up the volume. Now one remote does it all!
393	5.0  	Perfect upgrade to go with our new 4K tv. I can definitely notice the difference between the HD and 4K.
394	5.0  	Bought to stream HULU. Easy hookup and connection.
395	5.0  	I’m very happy with my device
396	4.0  	I enjoy having this as much as I hate having an Alexa product in my household.
397	5.0  	Really like this better than I thought I would. It’s very responsive and super easy to set up. It works better than my Apple TV 4K. The only thing I don’t like about it is the ads at the tops of the menus and it seems to put amazon movies at the forefront and doesn’t give you as many options from other apps when searching. But because the menu is way more responsive than the appleTV I tend to be able to jump around in the apps much faster.
398	5.0  	I like finding new things on everyday are
399	5.0  	Love this product and have been using it every night. We have access to way more than we ever thought!
400	5.0  	It works excellent and I am able to turn on/off my tv with the fire stick
401	5.0  	"We have an older smart TV. Amazon Prime Video, Disney +, and other channels won't work, so we needed something to help. The Fire Stick is perfect and easy to set up. Took me literally 5 minutes and it was working."
402	5.0  	"I am not a very teckky person, but this is very to use.. love the voice control."
403	4.0  	"I really like how much faster this 4K stick is over the 2nd generation FireTV station that it replaced, but I think the most popular feature is being able to control volume and turning on/off the TV/receiver, Before I was using two remotes to do this."
404	5.0  	Love it
405	5.0  	Replacement for same model that lasted 3 years
406	5.0  	Does what it is supposed to do!!!!
407	5.0  	"The HD 4k Fire Stick is the best deal in streaming anywhere. This is not my first and probably not my last. The units are expandable, with a $2 cord you can add a SD card, USB drive or even a hard drive. With the play store and all the support videos on YouTube your abilities are almost endless. You can even take your pictures and show the on the TV. I guess I am dating myself but when I was young my father would setup the slide projector on a table, pull out the screen and set it up. I am just saying this item does so much for so little. A+"
408	5.0  	Able to stream apps that I use and like the update storage vs older Firestick
409	5.0  	Works great
410	5.0  	"The Fire Stick works well, easy to set up, great image. My only issue was I didn't look in the box close enough and I missed the fact that there was a small extension cable. The Fire Stick would not fit in the slot, so I went out and bought a 3 inch extension cable. If I would have looked in the box, I would have seen that one was already there.
I've yet to try to voice recognition."
411	4.0  	"Still learning all possibilities. So far, I like it."
412	5.0  	Great product loads of channels plenty of movies. Great while stuck indoors.
413	5.0  	Fast and easy
414	1.0  	Amazon Firestick 4K is NOT compatible with the Netflix app. It was working fine for an hour but then it tends to freeze. Uninstalled and reinstalled the app. No resolution. Power cycles the firestick from the wall and disconnected it for an hour then plugged everything back in. Same situation...Netflix still freezes. Wasted money on this bloody thing. Highly disappointed
415	2.0  	"This purchase has been a waste of time and effort. The HDR feature doesn't work properly with this 4K Fire TV Stick. The UHD/4K/HDR video image comes in washed out and with muddy shadows. There is no way to defeat the HDR to avoid the bad image quality. I'm using a UHD/4K/HDR compatible Onkyo AV receiver and a UHD/4K/HDR compatible Sony LED television. I have an AppleTV 4K that is hooked up to the same system and HDR works perfectly. I need an application that my AppleTV doesn't offer, but the Fire TV Stick does. I spent 1.5 hours with Amazon customer service to finally be told to call Sony. The Sony television is not the problem. I will have to purchase a Roku instead."
416	5.0  	great in all functions
417	5.0  	Exactly what I expected
418	4.0  	"So far this device is working well, but the last one I purchased crapped out after just 2 weeks. So we'll see."
419	5.0  	seems faster than old firestick
420	1.0  	The remote keeps unpairing and its a pain to get it paired again very frustrating and without the remote you’re stuck.
421	5.0  	10
422	5.0  	"Upgraded over first generation Fire Stick. The difference in picture quality, speed, the lack of buffering is amazing!"
423	5.0  	Met all my expectations. This device is easy to use and is packed full of features
424	5.0  	"Very easy to set up, just a few steps after connecting to TV. Purchased this one for my sister and she is very happy with this device."
425	5.0  	"I owe few online streaming devices out of all I love this product. This product has alot of benefits over the other products. Amazing picture quality, easy to use the remote control and navigating the content etc."
426	5.0  	Easy to connect & config. Works great
427	1.0  	"Do not delivet what you say you can
Disney does noy work"
428	5.0  	Like everything about it .Get a lot more video & old movies new ones to .Most of all don't have cable bill.
429	5.0  	"Very clear quality, great for streaming on all new apps like YouTube TV. Since we got rid of cable, it is Nice to have everything in one place."
430	5.0  	Functions as advertised
431	2.0  	"I'm a little disappointed I tried to up grade because I thought some of the apps were running slow on my old fire stick, turns out those apps just don't work well on this, cbs and HBO, hulu sometimes messed up, but not to the point i have to reset the fire stick to get it working, so if your using this to stream apps be careful it's not that great"
432	1.0  	"Don’t buy this. Amazon goes out of its way to keep you from watching anything.if you use a vpn. I have ExpressVPN, which is one of the better ones out there, and in fact Amazon sells them on their site. And yet, when I use the VPN, and then disconnect from it to watch prime videos, Amazon punishes me with a firestick that stops working. It gets stuck on connecting to network, even though my router shows that it is connected, and the only solution is to reset the device to factory defaults. So far this has happened to me twice, and each time you lose all your add-ons, all your personalization, and you have to start from scratch. I am disgusted by Amazon’s handling of this. And if you want to get customer support, guess what, you cannot email them. Unfortunately for me and some other people, using a phone or using chat is extremely difficult. Therefore as far as I’m concerned customer support services doesn’t even exist. I am buying a different device, and throwing this firestick frustration maker out in the garbage where it belongs."
433	4.0  	"It works, It's clear, it's still a computer and subject to the apps that may or may not behave perfectly."
434	5.0  	. The stream quality depends on how fast your internet. I have a fast internet and I have no problem with my Fire TV Stick 4K. Thank you!!!
435	1.0  	"Worst streaming device. Hardly works wont turn on or register in my HDMI, doesn't power on 95% of the time. Was excited to try but very disappointed. I tried other devices and my HDMI works just fine, its the device."
436	3.0  	"I've owned this for 6 months. The remote already stopped working. I replaced the batteries, nothing. It's the remote itself. It was not damaged or anything g crazy, literally worked one moment and then not the next!"
437	5.0  	"I had a 1st generation stick that was soooo slooooow. I thought it was my wifi signal because my router was very old and sometimes my phone wouldn't get great wifi either. Replaced that. Helped a little but hardly. I wasn't sure about getting a new stick because I was afraid it would be the same. The TV I use it for also isn't 4k. I plugged it in just now and OMG. Night and day difference. It actually responds when I click buttons on the remote. Like it is actually a functioning piece of technology. Amazing.
I got the 4k version so I could upgrade my TV in the future if I want. I don't use the voice recognition either. I live alone and just end up feeling like I'm talking to myself."
438	4.0  	Listening through my 2 Alexa Echo Studios and Sub. United at last! Nice remote upgrades from my old Fire Stick.
439	5.0  	"Got the 4K version even though I do not have a 4K TV. Why? Don't want to have to buy it twice if I upgrade the TV itself. Plugged into my old Samsung 46"" LCD TV (Model LN46A650A1FXZA). The fire stick set itself up, and works perfectly right out of the box. No issues at all. It's a snug fit in the side HDMI-4 port with out the HDMI extender, but it works, so I didn't need it. Apps install in a breeze. Only using standard apps, no hacker apps or free illegal streaming apps, proxies or vpn's. Just normal apps for access to legal streaming sites such as ABC, IMDB-TV, Netflix, Tubi, and more. Through voice, I can change the inputs on the TV. Just say ""HDMI ONE"", and it switches the TV. Controls TV's volume and power too. Have had absolute ZERO buffering via WiFi. That was a concern going in. Thought I might need the Ethernet Adapter....Nope, not in my case. Should have bought one of these a long time ago.. Highly recommended, and super easy to use."
440	5.0  	Love it even better with the volume control on stick. Highly recommend this
441	5.0  	all was good
442	1.0  	"This is more a commentary on follow-up services. We were victims of a flood in May of this year. We lost everything and our house is unlivable. We're now displaced in an apartment wondering if we can rebuild. Of course we lost our Amazon fire stick but I was hopeful because we had the 3-year protection plan and it was purchased in December 2018 that it could be replaced because the only luxury item we have at this time is a television. I know this isn't a typical situation but I thought we might get some leeway. The insurance company said that unless we could return the damaged fire stick there was nothing they could do about it. I explained that nobody had any idea where the fire stick was because we lost everything in our home. It did not matter. They suggested I contact Amazon to see if they could do anything. I contacted customer service and explained the situation including what the insurance company said and Amazon customer service said there was nothing they could do about it and that I should try to contact the insurance company again. I was hoping at least an offer of a discount but that was not forthcoming. Having lost everything, purchasing a new fire stick isn't top on the priority list but it was something that we hoped to have to take a little stress off during our down times. I have always given favorable reviews of Amazon and its products but was pretty disheartening by this situation. I know the situation does not fall neatly into a specific category or ""box"" but even Charter Spectrum (who listened when we said we lost everything) did not require return of their cable boxes when issuing us new equipment for the apartment we now stay at. I guess my expectations were just too high for a company that Amazon contracts with for insurance."
443	1.0  	"Spectrum TV app is not available for Fire TV.
If you want to stream Spectrum channels, purchase ROKU."
444	4.0  	Worked great still learning really enjoy.
445	1.0  	I have yet to receive my fire stick...
446	5.0  	Loved the new Fire Stick - it's made a significant difference in streaming abilities. Thank you!
447	5.0  	"Excellent product in 4K streaming device category. Streaming quality, installation and connectivity is easy and fast."
448	5.0  	I had a fire stick on another television so I already know that it works great. It is a reasonable cost to take a television which is not smart to a smart television. The vendor sent me the fire tv and it worked properly. I was happy with the transaction.
449	5.0  	Works great. Love it
450	5.0  	blah
451	3.0  	Better than nothing.
452	5.0  	Setup was a breeze and performs all functions necessary
453	5.0  	Much better than cable tv.
454	5.0  	Watch movies
455	4.0  	It is nice with the volume on the remote and mic.
456	3.0  	"Maybe, it is ok for lots of users
BUT ... for a Panasonic Smart TV, Fire TV stick did not support the Spectrum app streaming. So my money was wasted. I had to buy a ROKU stick.
So in short, for my situation, Fire TV Stick was useless."
457	5.0  	Tiene infinidad de cosas videos excelente todas sus herramientas de todo mi gusto
458	5.0  	works great
459	4.0  	"We bought three fire sticks a the same time in November. One appears to have stopping working. Can I get a replacement?
Norma"
460	5.0  	"This wonderful gadget turned my old LG TV (not Smart) into a carnival of entertainment. I finally ""cut the cord"" (cable) - for good! Great sound too - goodbye soundbar!"
461	5.0  	Had a previous Fire Stick but this was so much faster we purchased another one and put the older ones in the spare bedrooms!!
462	5.0  	This thing rocks
463	5.0  	I like everything about my 4K fire sticks. No complaints.
464	5.0  	Well worth it..Exceeded my expectations
465	5.0  	Every was very easy to set up and use
466	3.0  	"website there's an app for Xfinity streaming.....i downloaded and installed multiple versions, tried all the troubleshooting i could find online, then spent 2 hours on phone w/ tech support and finally gave up..... Now i will need to buy a Roku to get the service i thought i could get via firestick...."
467	5.0  	"No Alexa in my house to integrate with, but the Firestick works great for watching TV via Hulu, Netflix etc."
468	5.0  	Works great! Excellent picture and sound!
469	5.0  	Asking Alexa to rewind back.
470	5.0  	"The product is great but my order experience with Amazon was terrible. After 4 weeks of waiting for this item to ship, the order got “stuck “ in their system and no one could release it. So, people that were ordering it were getting theirs before I got mine that was ordered 4 weeks prior. You should t have to work so hard to be a customer of Amazon...makes me wonder if my Prime membership is worth it. Customer service over the last year has really gone downhill..."
471	4.0  	"No review at this time. Please see above. Can you please send me a manual to learn how to use this product. I am of the old school. I learned with minimal tech. when I was in school. very funny! Later, I will give you a review."
472	5.0  	Love it Love it Love it. Everything about it is perfect. Need to purchased another one for one of my other home TV's . Arrived really fast and works so smooth.
473	5.0  	Satisfied
474	5.0  	Great stick good value
475	5.0  	Me funciona muy bien
476	5.0  	It was great. Easy to set up.
477	3.0  	Plugged the fire stick into a USB port for power and it interferes with the spectrum cable use. Volume control is annoying.
478	5.0  	Easy to set up
479	5.0  	I like the 4K fire stick. It’s worth the money
480	2.0  	"Since powering up the first time, this device has been very unreliable. Applications and the device as a whole will crash/reboot periodically while streaming. Roku is much more stable."
481	5.0  	They made a bunch of big improvements and I'm happy I made the jump!
482	5.0  	Amazon never let down..
483	5.0  	"I have bought about 3 of these for older smart tv’s that don’t have apps that I wanted. It’s great quality, easy to install, the remote is small and straight to the point, streaming is great! Makes for a perfect gift as well!"
484	4.0  	Me agradó todo
485	4.0  	Programs are excellent. Still haven't got the voice command to work.
486	5.0  	Completely satisfied
487	5.0  	"Amazing product, and once you have someone to guide you to the input on the tv, setup is easy and smooth. Stellar quality, picture and sound, and excellent ease of use , plus the remote is white ergonomic and lightweight."
488	2.0  	"This product worked well for 7 months, then Alexa stopped responding. I tried changing the batteries, to no avail..
There is no help on Amazon for this problem, no email, no live chat"
489	5.0  	This is my second stick I had the first generation one before and I can say this one is much improved over the others. Also the remote with voice command is sweet and with the addition of the volume buttons it makes a vast improvement. The 4K also made a difference. Easy to use and install. I would surly recommend this to anyone
490	5.0  	Does the trick
491	5.0  	Our third firestick!
492	1.0  	"Won't connect randomly. Remotes stop working, takes awhile to get them to work. Alexa doesn't work, just switches which channel my TV is on. Don't know. It's annoying"
493	4.0  	its great
494	1.0  	The remote is not working anymore. Kindly request for a refund or replacement please!
495	5.0  	great product A+++++
496	5.0  	"Well so far It's great! I have a INSINGNA TV HD, and It wasen't hooked up to internet cable nothing so I hooked it up to TV, Set It up went through the settings works and my internet isnt unlimited but still play's great, at first buffering slowing down after got going works better second day"
497	4.0  	"If you're upgrading from the non-4K 2nd-gen (""basic"") Fire Stick, with the original remote, the first thing you'll notice is that the new remote can control the power and volume on your TV and/or AV receiver -- a massive upgrade. The second thing you'll notice is how much smoother and quicker the on-screen controls respond to the remote's commands; really, the difference is not insignificant. The 4K Fire Stick is a pleasure to use compared to the often-sluggish basic version, in almost every way.
Since I'm still using a standard 1080p HDTV and not 4K I haven't yet noticed a difference in picture quality, but the big deal here is the audio -- a double-edged sword if there ever was one, if you have a multi-channel receiver and speaker setup and use a streaming app for live TV.
The 4K Fire Stick has different audio settings than the basic Fire Stick on which, under ""Audio,"" the sub-setting ""Dolby Digital Output"" can be set to (1) ""Dolby Digital Plus Automatic,"" (2) ""Dolby Digital Plus OFF,"" (3) ""Dolby Digital Plus over HDMI"" or (4) ""Dolby Digital over HDMI."" On the 4K Fire Stick, the sub-setting under ""Audio"" is ""Surround Sound"" which also has four settings: (1) ""Best Available,"" (2) ""Stereo,"" (3) ""Always Dolby Digital Plus"" and (4) ""Always Dolby Digital."" The following paragraph describes what happens with the 4K Fire Stick set to ""Best Available,"" compared to the basic Fire Stick set to ""Dolby Digital Plus Automatic,"" each of which is the default setting for the respective devices:
The 4K Fire Stick provides Dolby Digital Plus (""DD+"") audio to my new Denon A/V receiver on all of the major streaming apps that I use, including those that *don't* support DD+ on the basic Fire Stick such as Disney+ (another good reason to upgrade). But here's the double edge, and it really cuts: If you have a DD+ receiver with a multi-speaker surround setup, and use a live TV streaming app like YouTube TV which supports stereo only, you won't be able to use any of the surround-sound processing modes on your receiver (such as Dolby ProLogic II) because unlike the basic Fire Stick which outputs 2-channel PCM, this one sends a multi-channel signal to the receiver even though only 2 of the channels have any audio. You'll hear the left and right front speakers only; all the other channels will be dead.
The *only* way around this is to set the 4K Fire Stick to ""Always Dolby Digital."" At that setting, stereo sources will output in stereo as they should and thereby enable ProLogic and other processing modes, but DD+ from streaming apps that support it will be downgraded to Dolby Digital (""DD""), sacrificing the higher bitrate and resolution of DD+. In other words, you can either (1) give up surround sound processing for live TV streaming and settle for 2-channel stereo; (2) give up DD+ on Netflix, Prime, Disney+, &c. and settle for DD; or (3) go to the menu and change the aforementioned setting every time you switch between stereo and multi-channel content, to get the best audio possible from whatever you're about to watch.
Of course, if you don't use an A/V receiver with a multi-speaker surround setup (and/or don't use streaming for live TV or other stereo-only content) this won't affect you; if your receiver and speaker setup is 5.1 and not 7.1 or more, it won't affect you as much and you may not even be able to tell the difference between DD and DD+. (I've never used a sound bar, so I can't speak to those users.) But it seems there's always something with the audio output from these Fire TV devices; as noted above the basic Fire Stick doesn't support DD+ from some apps which the 4K Fire Stick does, but it also doesn't have this problem with stereo sources when set to ""Dolby Digital Plus Automatic."" Having just recently bought a new receiver to replace a 17-year-old non-HDMI DD/DTS receiver that couldn't decode DD from some apps streaming DD+ and, now, upgraded the basic Fire Stick to this device, I thought my audio problems were over but alas, they're not. Upgrading just meant trading one set of audio glitches/incompatibilities/shortcomings for another, which is quite frustrating.
This has been a known issue for at least two years according to the product forum, so obviously it's never going to be addressed let alone fixed. Again, if you don't use a multi-channel receiver and speaker setup this won't affect you, but if you do, and use a streaming app for live TV, just be wary of this issue before you buy."
498	5.0  	The fire stick is wonderful. I have used it continuously to watch shows that I could no get with my regular service or missed this year and many years ago. It is easy to setup and retrieving data is extremely easy.
499	5.0  	I liked that you can control the tv volume on the new fire stick easy to hookup
500	5.0  	I love this Fire Stick! I like the features that you can do with this. Roku doesn't have some of the features that Amazon does. I love the quality and the speed.
501	5.0  	Firestick 4k runs so much smoother than the previous versions
502	4.0  	"Works better than the one my kid had.
I will not be using alexa"
503	5.0  	I have Apple TV so I get some free movies. There are other apps that allow you to watch movies no charge. So having this only allows you to sign up with apps that you have to purchase to see movies.
504	5.0  	Awesome
505	4.0  	It is much useful to stream few of the apps directly
506	5.0  	"It was simple to install.I have three now. The couple in the next block (Medina) were having trouble installing theirs. Jeff Besos and his (first) wife were over there for dinner and he installed in 5 minutes. It is fast, clear and sharp. After the national news I watch only fire stick items."
507	5.0  	I love the Fire Stick 4K. This is my second Fire Stick 4K!
